fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
100000339992442_2083778868310093,,417,59,2018-12-05 15:16:00.000,410,0,100000339992442,417
100000339992442_2087393447948635,,661,60,2018-12-08 03:30:00.000,563,5,100000339992442,661
100000339992442_2091510330870280,,417,42,2018-12-11 02:11:00.000,410,0,100000339992442,417
100000339992442_2099607906727189,,13,10,2018-12-16 16:07:20.578,48,0,100000339992442,13
100000339992442_2105712676116712,,162,67,2018-12-21 02:54:00.000,162,6,100000339992442,162
100000339992442_2107142659307047,,240,59,2018-12-22 04:04:00.000,235,0,100000339992442,240
100000339992442_2110349508986362,,203,38,2018-12-24 10:08:00.000,197,0,100000339992442,203
100000339992442_2117609728260340,0,644,81,2018-12-28 17:00:00.000,541,7,100000339992442,644
100000339992442_2118599424828037,,351,73,2018-12-29 17:00:00.000,334,0,100000339992442,351
100000339992442_2119896138031699,,183,39,2018-12-30 17:00:00.000,178,0,100000339992442,183
100000356650072_1074084769280068,,1373,0,2018-12-25 17:00:00.000,1511,0,100000356650072,1373
100000356650072_1166958706659340,,1126,0,2018-12-28 17:00:00.000,1191,0,100000356650072,1126
100000356650072_1221479017873975,,1460,10,2018-11-12 06:08:00.000,1542,0,100000356650072,1460
100000356650072_1286967691325107,,454,0,2018-12-24 05:34:00.000,1036,0,100000356650072,454
100000356650072_1300198130002063,,2008,103,2018-12-30 17:00:00.000,1412,0,100000356650072,2008
100000356650072_1719217844766754,,960,74,2018-12-26 17:00:00.000,1018,0,100000356650072,960
100000356650072_1953664687988734,,2320,76,2018-12-26 17:00:00.000,1442,0,100000356650072,2320
100000356650072_2009509069070962,,1260,75,2018-10-01 14:29:00.000,1245,0,100000356650072,1260
100000356650072_2013278945360641,,1524,57,2018-10-04 13:43:53.476,1521,1,100000356650072,1524
100000356650072_2014202798601589,,1359,69,2018-10-05 05:37:00.000,1363,0,100000356650072,1359
100000356650072_2015625858459283,,1475,78,2018-10-06 07:38:00.000,1466,0,100000356650072,1475
100000356650072_2015924951762707,0,2106,59,2018-10-06 12:54:00.000,2102,10,100000356650072,2106
100000356650072_2016881401667062,,1502,69,2018-10-07 04:26:00.000,1499,0,100000356650072,1502
100000356650072_2018162151538987,,1339,39,2018-10-08 02:05:00.000,1332,0,100000356650072,1339
100000356650072_2021364731218729,,1536,54,2018-10-10 13:09:00.000,1520,0,100000356650072,1536
100000356650072_2022667847755084,,1538,61,2018-10-11 13:05:00.000,1524,0,100000356650072,1538
100000356650072_2024014784287057,,1300,70,2018-10-12 13:42:00.000,1297,0,100000356650072,1300
100000356650072_2027933370561865,,1417,88,2018-10-15 14:21:00.000,1408,0,100000356650072,1417
100000356650072_2029211770434025,0,104,21,2018-10-16 15:06:00.000,100,3,100000356650072,104
100000356650072_2031076110247591,,1388,38,2018-10-18 03:02:00.000,1389,0,100000356650072,1388
100000356650072_2033556183332917,,1372,93,2018-10-20 00:53:00.000,1364,0,100000356650072,1372
100000356650072_2035278133160722,,1056,62,2018-10-21 09:42:00.000,1055,0,100000356650072,1056
100000356650072_2045001082188427,,1872,75,2018-10-28 13:32:00.000,1874,0,100000356650072,1872
100000356650072_2049106718444530,,1184,61,2018-10-31 03:05:00.000,1174,0,100000356650072,1184
100000356650072_2050543111634224,,1260,50,2018-10-31 16:04:00.000,1115,0,100000356650072,1260
100000356650072_2053747577980444,,1229,61,2018-11-02 13:17:00.000,1231,2,100000356650072,1229
100000356650072_2055283401160195,,1343,67,2018-11-03 13:00:00.000,1108,0,100000356650072,1343
100000356650072_2058125000876035,0,1613,62,2018-11-05 13:28:00.000,1604,5,100000356650072,1613
100000356650072_2060314520657083,,1371,57,2018-11-07 04:53:00.000,1369,0,100000356650072,1371
100000356650072_2063274937027708,,788,29,2018-11-09 10:38:00.000,791,0,100000356650072,788
100000356650072_2064794696875732,,1268,67,2018-11-10 13:02:00.000,1254,0,100000356650072,1268
100000356650072_2068253853196483,,1300,54,2018-11-13 02:36:00.000,1296,0,100000356650072,1300
100000356650072_2068295933192275,,1249,70,2018-11-13 03:28:00.000,1243,0,100000356650072,1249
100000356650072_2110853418936526,,14,27,2018-12-13 14:57:00.000,289,0,100000356650072,14
100000356650072_2125619390793262,0,56,81,2018-12-23 12:51:00.000,45,10,100000356650072,56
100000356650072_2134362613252273,,590,95,2018-12-28 17:00:00.000,509,0,100000356650072,590
100000356650072_902181506470396,,1317,0,2018-12-24 12:48:00.000,1225,0,100000356650072,1317
100000356650072_936759936345886,,2209,0,2018-12-25 17:00:00.000,1610,0,100000356650072,2209
100000494103537_1106475786045548,,2646,60,2018-10-08 01:20:00.000,2598,0,100000494103537,2646
100000494103537_1311085132251278,,1073,93,2018-10-15 01:10:00.000,1492,0,100000494103537,1073
100000494103537_1858207470872372,,1338,61,2018-10-07 02:25:00.000,1545,0,100000494103537,1338
100000494103537_2066746500018467,,421,64,2018-12-24 01:20:00.000,1138,0,100000494103537,421
100000494103537_2073723899320727,0,1048,104,2018-12-27 17:00:00.000,1790,2,100000494103537,1048
100000494103537_2222225414470574,0,390,121,2018-12-26 17:00:00.000,2265,3,100000494103537,390
100000494103537_2326745797351868,0,213,0,2018-12-28 17:00:00.000,2166,0,100000494103537,213
100000494103537_2346124725413975,0,443,0,2018-12-21 01:32:00.000,1892,12,100000494103537,443
100000494103537_2360240957335685,0,2292,107,2018-11-16 15:36:00.000,2521,1,100000494103537,2292
100000494103537_2430026077023839,0,218,0,2018-12-21 06:09:00.000,1924,14,100000494103537,218
100000494103537_2452185688141211,,2165,34,2018-10-04 01:29:00.000,2165,0,100000494103537,2165
100000494103537_2455685294457917,0,2630,66,2018-10-06 12:43:00.000,2622,5,100000494103537,2630
100000494103537_2456845164341930,0,2144,47,2018-10-07 04:48:00.000,2105,3,100000494103537,2144
100000494103537_2458803434146103,,2131,10,2018-10-08 13:01:00.000,2116,0,100000494103537,2131
100000494103537_2461876323838814,,2110,68,2018-10-10 13:29:45.939,2113,0,100000494103537,2110
100000494103537_2470628929630220,,2731,66,2018-10-16 05:51:00.000,3147,0,100000494103537,2731
100000494103537_2519898418036604,0,2134,118,2018-11-16 03:43:00.000,2125,10,100000494103537,2134
100000494103537_2564107603615685,,14,212,2018-12-15 03:46:00.000,2373,0,100000494103537,14
100000494103537_2575258275833951,0,425,62,2018-12-22 12:34:00.000,937,11,100000494103537,425
100000494103537_2581291718563940,,1160,74,2018-12-25 17:00:00.000,1153,0,100000494103537,1160
100000494103537_2583067495053029,0,1639,168,2018-12-26 17:00:00.000,1634,11,100000494103537,1639
100000578800959_1102511749778108,0,1327,174,2018-12-05 02:33:00.000,1533,1,100000578800959,1327
100000578800959_1329240010438613,,1393,204,2018-12-05 14:39:00.000,1614,0,100000578800959,1393
100000578800959_1391195460909734,,918,0,2018-12-29 17:00:00.000,1103,0,100000578800959,918
100000578800959_1794612190568057,,111,29,2018-12-23 14:21:00.000,110,0,100000578800959,111
100000578800959_1898668236829118,,15,0,2018-12-13 02:10:00.000,420,0,100000578800959,15
100000578800959_1953573631338578,,1131,0,2018-12-27 17:00:00.000,1260,0,100000578800959,1131
100000578800959_2028242497205024,,1874,74,2018-10-12 13:29:00.000,1955,0,100000578800959,1874
100000578800959_2132980610064545,,1865,73,2018-10-18 10:25:53.335,2009,0,100000578800959,1865
100000578800959_2242266322469306,,739,43,2018-11-07 02:44:00.000,1523,0,100000578800959,739
100000578800959_2283098471719424,0,2465,66,2018-10-02 12:49:00.000,2444,3,100000578800959,2465
100000578800959_2284319071597364,0,1980,88,2018-10-03 11:37:00.000,1975,1,100000578800959,1980
100000578800959_2292076244154980,0,1950,33,2018-10-08 23:48:00.000,1939,1,100000578800959,1950
100000578800959_2295744427121495,0,2134,110,2018-10-11 13:11:00.000,2084,13,100000578800959,2134
100000578800959_2305518426144095,,2006,70,2018-10-18 13:25:53.334,2018,0,100000578800959,2006
100000578800959_2338252472870690,0,613,31,2018-11-09 02:22:56.113,605,1,100000578800959,613
100000578800959_2339671499395454,,1549,10,2018-11-10 00:32:00.000,1622,0,100000578800959,1549
100000578800959_2341297059232898,,1959,116,2018-11-11 03:41:00.000,2046,0,100000578800959,1959
100000578800959_2342000872495850,0,1598,49,2018-11-11 14:01:00.000,1667,2,100000578800959,1598
100000578800959_2376912619004675,0,930,94,2018-12-05 03:06:00.000,957,5,100000578800959,930
100000578800959_2379382098757727,,1036,85,2018-12-15 16:03:00.000,565,0,100000578800959,1036
100000578800959_2390887050940565,0,18,84,2018-12-14 01:48:00.000,603,7,100000578800959,18
100000578800959_2392979910731279,108,11,47,2018-12-15 12:11:00.000,61,0,100000578800959,119
100000578800959_2403595796336357,0,407,44,2018-12-22 13:06:00.000,693,3,100000578800959,407
100000578800959_2406116599417610,0,415,54,2018-12-24 04:58:00.000,573,4,100000578800959,415
100000578800959_2406532142709389,,378,81,2018-12-24 11:58:00.000,375,0,100000578800959,378
100000578800959_2406608349368435,0,294,63,2018-12-24 13:01:00.000,292,3,100000578800959,294
100000578800959_2409753675720569,0,906,53,2018-12-25 17:00:00.000,896,4,100000578800959,906
100000578800959_2411157435580193,,811,44,2018-12-26 17:00:00.000,793,0,100000578800959,811
100000578800959_2417253768303893,,1032,54,2018-12-30 17:00:00.000,1027,1,100000578800959,1032
100000578800959_852269224802363,,215,42,2018-10-02 07:24:00.000,223,0,100000578800959,215
100000578800959_889543364506463,,1986,10,2018-10-12 13:27:00.000,2083,0,100000578800959,1986
100000641426063_1344591612238873,0,2118,10,2018-10-12 07:47:00.000,2204,6,100000641426063,2118
100000641426063_1369085586456142,,434,106,2018-12-24 14:04:00.000,1393,0,100000641426063,434
100000641426063_1406301312734569,0,15,0,2018-12-16 02:53:00.000,1832,1,100000641426063,15
100000641426063_1440720375959329,,2139,0,2018-12-13 06:20:00.000,2208,0,100000641426063,2139
100000641426063_1631068646924500,0,1935,10,2018-10-10 03:20:00.000,2157,4,100000641426063,1935
100000641426063_1659866014044763,,11,108,2018-12-14 13:58:00.000,1626,0,100000641426063,11
100000641426063_1681022041929160,,991,73,2018-12-25 17:00:00.000,1137,0,100000641426063,991
100000641426063_1683035081727856,0,978,66,2018-12-25 17:00:00.000,1124,1,100000641426063,978
100000641426063_2133725579992135,0,1674,76,2018-10-04 05:49:00.000,1669,24,100000641426063,1674
100000641426063_2136761739688519,0,2336,83,2018-10-06 12:48:00.000,2300,41,100000641426063,2336
100000641426063_2138314579533235,0,2042,51,2018-10-07 14:46:00.000,1717,1,100000641426063,2042
100000641426063_2145875138777179,0,1944,82,2018-10-13 02:00:00.000,1972,10,100000641426063,1944
100000641426063_2156686414362718,,1024,0,2018-12-28 17:00:00.000,1073,0,100000641426063,1024
100000641426063_2192783007419725,0,1220,82,2018-11-13 05:06:00.000,1229,6,100000641426063,1220
100000641426063_2253368468027845,,928,51,2018-12-24 17:00:00.000,883,0,100000641426063,928
100000794801733_1295334523836362,,545,0,2018-12-21 10:38:00.000,2728,0,100000794801733,545
100000794801733_1809987729037703,0,2144,77,2018-10-02 13:00:00.000,2145,12,100000794801733,2144
100000794801733_1810854905617652,0,2073,81,2018-10-03 06:28:00.000,2062,10,100000794801733,2073
100000794801733_1812394338797042,0,2287,98,2018-10-04 14:06:43.530,2283,3,100000794801733,2287
100000794801733_1813300192039790,,1801,54,2018-10-05 07:00:00.000,1807,0,100000794801733,1801
100000794801733_1816340651735744,0,2891,117,2018-10-07 11:30:00.000,2846,10,100000794801733,2891
100000794801733_1819960578040418,,2449,75,2018-10-10 04:43:00.000,2451,0,100000794801733,2449
100000794801733_1826794334023709,0,2664,51,2018-10-15 13:39:00.000,2698,5,100000794801733,2664
100000794801733_1826801137356362,0,1439,61,2018-10-15 13:46:00.000,1682,10,100000794801733,1439
100000794801733_1866231606746648,0,1531,51,2018-11-13 08:13:00.000,1542,8,100000794801733,1531
100000794801733_1867412359961906,,1679,37,2018-11-14 06:26:00.000,1862,0,100000794801733,1679
100000794801733_1869750543061421,0,1611,79,2018-11-16 02:34:00.000,1798,6,100000794801733,1611
100000794801733_1905273749509100,,15,100,2018-12-13 07:11:00.000,1502,0,100000794801733,15
100000794801733_1905565729479902,0,21,65,2018-12-13 13:00:00.000,1227,6,100000794801733,21
100000794801733_1909534855749656,0,18,58,2018-12-16 13:43:05.983,1224,5,100000794801733,18
100000794801733_1917429854960156,0,443,76,2018-12-22 13:02:00.000,1405,6,100000794801733,443
100000794801733_1919082074794934,0,490,86,2018-12-23 12:33:00.000,721,11,100000794801733,490
100000794801733_1921247087911766,,1201,0,2018-12-24 17:00:00.000,1197,0,100000794801733,1201
100000794801733_1925569674146174,0,1614,99,2018-12-27 17:00:00.000,1571,5,100000794801733,1614
100000794801733_1926834360686372,0,1132,64,2018-12-28 17:00:00.000,1074,6,100000794801733,1132
100000794801733_1928169183886223,0,1335,50,2018-12-29 17:00:00.000,1231,8,100000794801733,1335
100000794801733_908643185838833,,498,0,2018-12-21 10:42:00.000,1602,0,100000794801733,498
100000941004296_2272662176108460,,1127,84,2018-10-02 02:49:00.000,1126,0,100000941004296,1127
100000941004296_2276044432436901,,1194,65,2018-10-04 00:59:00.000,1193,0,100000941004296,1194
100000941004296_2276936969014314,,1154,161,2018-10-04 12:39:07.702,1091,0,100000941004296,1154
100000941004296_2278010615573616,0,1101,67,2018-10-05 00:30:00.000,1099,5,100000941004296,1101
100000941004296_2281734071867937,,11,2,2018-10-07 00:37:00.000,10,0,100000941004296,11
100000941004296_2283728168335194,,27,11,2018-10-08 00:17:00.000,27,0,100000941004296,27
100000941004296_2283737241667620,,1119,56,2018-10-08 00:23:00.000,1097,0,100000941004296,1119
100000941004296_2286178068090204,0,1101,32,2018-10-09 08:50:00.000,887,5,100000941004296,1101
100000941004296_2288275451213799,,1,0,2018-10-10 11:28:00.000,1,0,100000941004296,1
100000941004296_2289456724429005,,50,40,2018-10-11 00:35:00.000,48,0,100000941004296,50
100000941004296_2289473081094036,,10,0,2018-10-11 00:48:00.000,10,0,100000941004296,10
100000941004296_2293788787329132,,1087,57,2018-10-13 07:21:00.000,1090,5,100000941004296,1087
100000941004296_2296050103769667,,4,0,2018-10-14 13:28:00.000,4,0,100000941004296,4
100000941004296_2297385306969480,,6,0,2018-10-15 06:40:00.000,6,0,100000941004296,6
100000941004296_2297508253623852,,2,0,2018-10-15 08:37:00.000,2,0,100000941004296,2
100000941004296_2299605813414096,0,1635,77,2018-10-16 12:23:00.000,1621,2,100000941004296,1635
100000941004296_2355291484512195,,837,56,2018-11-13 08:47:00.000,835,0,100000941004296,837
100000941004296_2360718743969469,,3,0,2018-11-16 08:27:00.000,3,0,100000941004296,3
100000941004296_2360892440618766,,2,0,2018-11-16 11:03:00.000,2,0,100000941004296,2
100000941004296_2416276801746996,,14,10,2018-12-15 05:28:00.000,45,0,100000941004296,14
100000941004296_2416619901712686,,12,25,2018-12-15 10:28:00.000,79,0,100000941004296,12
100000941004296_2418439821530694,,3,1,2018-12-16 09:29:47.652,3,0,100000941004296,3
100000941004296_2433832599991416,,153,10,2018-12-24 01:58:00.000,148,0,100000941004296,153
100000941004296_2434786346562708,,82,10,2018-12-24 14:07:00.000,78,0,100000941004296,82
100000941004296_2435740496467293,,37,15,2018-12-24 17:00:00.000,33,0,100000941004296,37
100000941004296_2439507892757220,,36,16,2018-12-26 17:00:00.000,30,0,100000941004296,36
100000941004296_2442114762496533,,408,10,2018-12-27 17:00:00.000,375,0,100000941004296,408
100000941004296_2444798032228206,,372,14,2018-12-28 17:00:00.000,352,0,100000941004296,372
100000941004296_2445935638781112,,2,0,2018-12-29 17:00:00.000,2,0,100000941004296,2
100000941004296_2448311395210203,,1117,86,2018-12-30 17:00:00.000,986,5,100000941004296,1117
100000941004296_2448618735179469,,442,52,2018-12-30 17:00:00.000,431,0,100000941004296,442
100000988252308_1287895841253345,,1312,113,2018-12-29 17:00:00.000,1414,0,100000988252308,1312
100000988252308_2096922907017297,,6,1,2018-12-24 17:00:00.000,4,0,100000988252308,6
100000988252308_2096968687012719,,1,1,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2096969903679264,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2096971257012462,,3,0,2018-12-24 17:00:00.000,3,0,100000988252308,3
100000988252308_2096973723678882,,3,0,2018-12-24 17:00:00.000,3,0,100000988252308,3
100000988252308_2097216383654616,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097216973654557,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097250520317869,,12,1,2018-12-24 17:00:00.000,12,0,100000988252308,12
100000988252308_2097258770317044,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097376856971902,,2,0,2018-12-24 17:00:00.000,2,0,100000988252308,2
100000988252308_2097599760282945,,6,0,2018-12-24 17:00:00.000,6,0,100000988252308,6
100000988252308_2097605063615748,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097605413615713,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097606323615622,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097606970282224,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097607336948854,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097608003615454,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097608550282066,,2,0,2018-12-24 17:00:00.000,2,0,100000988252308,2
100000988252308_2097618386947749,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097618906947697,,2,0,2018-12-24 17:00:00.000,2,0,100000988252308,2
100000988252308_2097619756947612,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097620163614238,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097620516947536,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
100000988252308_2097621420280779,,1,0,2018-12-24 17:00:00.000,1,0,100000988252308,1
